round,label,rsrs_N,rsrs_M,mom_L,lambda_s,lambda_k,w_rsrs,top_k,theta_off,theta_on,rebal_threshold,rsrs_form,metric,mapping,ann_ret,ann_vol,sharpe_net,sharpe_gross,max_dd,calmar,sortino,win_rate,ann_turnover,n_days,router,defensive_round,off,full
29,refine k=3 wr=0.5 L=180 rb=0.4,30,250,180,0.2,0.0,0.5,3,-0.7,0.7,0.4,rsrs_skew,,,0.14736502291512776,0.14590640044599174,1.0099969738454069,1.4321017228350734,-0.13094603245133718,1.1253874604401801,1.2423370326679568,0.47979041916167664,43.493263473053894,2672,,27.0,,
29,refine k=3 wr=0.5 L=180 rb=0.6,30,250,180,0.2,0.0,0.5,3,-0.7,0.7,0.6,rsrs_skew,,,0.1450639682769086,0.14565112250468887,0.9959687627689833,1.4082263358974179,-0.1309460324513363,1.10781491856822,1.2119734564055942,0.4782934131736527,42.59730538922155,2672,,27.0,,
29,refine k=3 wr=0.5 L=252 rb=0.0,30,250,252,0.2,0.0,0.5,3,-0.7,0.7,0.0,rsrs_skew,,,0.1353488593878085,0.14492414994429031,0.933928951384827,1.41167060063245,-0.1385417448407702,0.9769536217648235,1.1868903603729353,0.47679640718562877,49.293413173652695,2672,,27.0,,
29,refine k=3 wr=0.5 L=252 rb=0.2,30,250,252,0.2,0.0,0.5,3,-0.7,0.7,0.2,rsrs_skew,,,0.1353488593878085,0.14492414994429031,0.933928951384827,1.41167060063245,-0.1385417448407702,0.9769536217648235,1.1868903603729353,0.47679640718562877,49.293413173652695,2672,,27.0,,
29,refine k=3 wr=0.5 L=252 rb=0.4,30,250,252,0.2,0.0,0.5,3,-0.7,0.7,0.4,rsrs_skew,,,0.14090981198232844,0.14554219742825392,0.9681715301281675,1.4018702434579102,-0.1325786845717477,1.0628391165404283,1.2374162882130972,0.47342814371257486,44.95508982035928,2672,,27.0,,
29,refine k=3 wr=0.5 L=252 rb=0.6,30,250,252,0.2,0.0,0.5,3,-0.7,0.7,0.6,rsrs_skew,,,0.1397802227743008,0.14531156830146935,0.9619345824160882,1.3789714929852073,-0.1279857352672581,1.0921547036661048,1.204561241931065,0.45770958083832336,43.38323353293413,2672,,27.0,,
29,refine k=5 wr=0.2 L=120 rb=0.0,30,250,120,0.2,0.0,0.2,5,-0.7,0.7,0.0,rsrs_skew,,,0.16534040204524292,0.14286628268379745,1.1573087711058243,1.5562557130780792,-0.16130121280089793,1.0250412825434285,1.4162802601599132,0.4962574850299401,40.34169161676647,2672,,27.0,,
29,refine k=5 wr=0.2 L=120 rb=0.2,30,250,120,0.2,0.0,0.2,5,-0.7,0.7,0.2,rsrs_skew,,,0.1753680647852498,0.14291447150139283,1.2270840240523906,1.5976775201644025,-0.11083792317542829,1.5822027313493296,1.4997419610511178,0.49887724550898205,37.399176646706586,2672,,27.0,,
29,refine k=5 wr=0.2 L=120 rb=0.4,30,250,120,0.2,0.0,0.2,5,-0.7,0.7,0.4,rsrs_skew,,,0.1910868865001598,0.142673656954577,1.3393284407155563,1.5947371913483974,-0.12878915831212723,1.48371873071063,1.6504248625931284,0.5052395209580839,26.382035928143715,2672,,27.0,,
29,refine k=5 wr=0.2 L=120 rb=0.6,30,250,120,0.2,0.0,0.2,5,-0.7,0.7,0.6,rsrs_skew,,,0.19572146654545586,0.14295797743763816,1.369083908806939,1.6081144540542132,-0.12878915831212734,1.5197045241270584,1.6785129647898709,0.5056137724550899,24.797604790419165,2672,,27.0,,
