,baseline_k40_monthly,D1_regime_breadth,D1b_regime_mom200,D2_ensemble_k40_k80,D3_stoploss_20dlow,D4_disp_gt_Q75,D5_breadth_and_disp
2021-05-27,2.5175212893684513,2.2337015223031687,1.9491259566418844,2.379736681832301,1.966847834468051,1.1365588606550485,1.1159679043083384
2021-05-28,2.511102058518769,2.228005981303574,1.9441560326441687,2.3823280624538943,1.965864410550817,1.1365588606550485,1.1159679043083384
2021-05-31,2.516698430741871,2.2329714309332984,1.9484888795635342,2.4067739289271435,1.9702456378865472,1.1365588606550485,1.1159679043083384
2021-06-01,2.509057015952501,2.226191492300943,1.9425727111583944,2.409011500545333,1.9642634097529998,1.1365588606550485,1.1159679043083384
2021-06-02,2.4941935531505055,2.2130037033325953,1.9310650582637416,2.3797313511938287,1.9526272628107189,1.1365588606550485,1.1159679043083384
2021-06-03,2.5066365007077795,2.2240438605769435,1.9406986896310063,2.3804456796617632,1.9623684629671252,1.1365588606550485,1.1159679043083384
2021-06-04,2.511405698555162,2.2282753896356455,1.9443911181145113,2.3987884840489895,1.9661021209772562,1.1365588606550485,1.1159679043083384
2021-06-07,2.5079680670263267,2.2252253090617478,1.941729620525387,2.424380034359582,1.9634109051996262,1.1365588606550485,1.1159679043083384
2021-06-08,2.5141072268376474,2.2306723536107333,1.946482706741877,2.4326895611063515,1.9682170642096979,1.1365588606550485,1.1159679043083384
2021-06-09,2.5076237514018636,2.224919810817199,1.9414630430295965,2.4356443568075834,1.9631413511088904,1.1365588606550485,1.1159679043083384
2021-06-10,2.518012083204017,2.234136985130145,1.9495059411164148,2.455684736467297,1.9709468656877842,1.1365588606550485,1.1159679043083384
2021-06-11,2.4860376282390195,2.2057672593082644,1.924750543660615,2.4103758268939153,1.950674203561366,1.1365588606550485,1.1159679043083384
2021-06-15,2.471669127280329,2.1930186312826825,1.913626102213034,2.413499853078455,1.9493456838776049,1.1365588606550485,1.1159679043083384
2021-06-16,2.4607999369877596,2.1833748093991323,1.9052109118365341,2.3846004646870087,1.938949173563591,1.1365588606550485,1.1159679043083384
2021-06-17,2.4808458152688293,2.201160759818468,1.9207309163132862,2.4417637392250033,1.9560266391844086,1.1365588606550485,1.1159679043083384
2021-06-18,2.4841420226999835,2.2040853601338215,1.9232829199406916,2.4615096964633776,1.9644188326858596,1.1365588606550485,1.1159679043083384
2021-06-21,2.4758872102076737,2.196761176895226,1.9168918441774319,2.47634992866633,1.9669791700370307,1.1365588606550485,1.1159679043083384
2021-06-22,2.4778390530723096,2.198492973323898,1.9184030081969037,2.470573492268001,1.9612333691508466,1.1365588606550485,1.1159679043083384
2021-06-23,2.488701195533536,2.208130541932981,1.9268127419716794,2.4988987945653727,1.9676552203923359,1.1365588606550485,1.1159679043083384
2021-06-24,2.4843331138001266,2.2042549080471168,1.9234308672986526,2.482198810043744,1.9663791793933785,1.1365588606550485,1.1159679043083384
2021-06-25,2.494548235054771,2.2133183991855514,1.9313396615844267,2.4915896130155986,1.9622017416240303,1.1365588606550485,1.1159679043083384
2021-06-28,2.5233689406101814,2.238889922312222,1.9536533498634543,2.503780442635635,1.9838172084574153,1.1365588606550485,1.1159679043083384
2021-06-29,2.5023186084527733,2.2202127579189925,1.9373556728677495,2.480350541201926,1.9735953996147888,1.1365588606550485,1.1159679043083384
2021-06-30,2.492436821941161,2.2114450221038964,1.9297049544134048,2.47824507476027,1.9712118302915824,1.1365588606550485,1.1159679043083384
2021-07-01,2.5184785827288105,2.2345508925330675,1.9498671163471375,2.4892896851692528,1.9680260333941415,1.1365588606550485,1.1159679043083384
2021-07-02,2.495014809933365,2.2137323734470544,1.9317008951558867,2.4541115375579623,1.963231816504022,1.1365588606550485,1.1159679043083384
2021-07-05,2.4884992324266393,2.2079513476988635,1.92665637724277,2.4516305046967566,1.9600199853113776,1.1365588606550485,1.1159679043083384
2021-07-06,2.5119299006281306,2.228740494329429,1.9447969680555879,2.4771432401474223,1.9616311813535572,1.1365588606550485,1.1159679043083384
2021-07-07,2.5025124303270014,2.2203847287449583,1.9375057344571462,2.480601091582635,1.9584140740450644,1.1365588606550485,1.1159679043083384
2021-07-08,2.4885960656221986,2.208037264134702,1.9267313478480739,2.4866790713389517,1.9535725064948912,1.1365588606550485,1.1159679043083384
2021-07-09,2.496644212532195,2.2151780808104125,1.932962418112062,2.4899347872548794,1.956005348968733,1.1365588606550485,1.1159679043083384
2021-07-12,2.486751367388241,2.20640053308866,1.925303137796718,2.488300219132792,1.952769608110224,1.1365588606550485,1.1159679043083384
2021-07-13,2.4962890717855233,2.214862977843926,1.9326874595444732,2.4953412632122878,1.952769608110224,1.1365588606550485,1.1159679043083384
2021-07-14,2.4763228410184097,2.197147695654457,1.9172291201020903,2.4721142511385943,1.9454649836409836,1.1365588606550485,1.1159679043083384
2021-07-15,2.4768472484072843,2.197612982517286,1.917635129003714,2.475910461326478,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-16,2.46163245705643,2.1841134730015375,1.9058554690373506,2.4848951992676063,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-19,2.4311935316325313,2.1571061645256315,1.882288915742824,2.4565417475793567,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-20,2.4330488491837974,2.158752317690699,1.88372534752684,2.46523472738636,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-21,2.419648402023184,2.1468626072248487,1.873350396776012,2.4603683239227934,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-22,2.4189338062546675,2.1462285733985182,1.8727971394245033,2.45970328918391,1.939416378449096,1.1365588606550485,1.1159679043083384
2021-07-23,2.4028657750542055,2.1319720164015803,1.8603568805010888,2.4595032290321286,1.9387699063229464,1.135990581224721,1.1154099203561842
2021-07-26,2.3176370811424,2.0563518164300163,1.7943707614340043,2.3813904950801192,1.8771633789029336,1.0956974468603131,1.0758467738520545
2021-07-27,2.242159906774151,1.9893837713145794,1.7359345049795278,2.310444125597579,1.8771633789029336,1.0600144885902647,1.0408102812086404
2021-07-28,2.2177947333331174,1.9677654734927283,1.717070397576522,2.2872245051395335,1.8771633789029336,1.048495489973583,1.0294999714737094
2021-07-29,2.220723267003606,1.9703638507718049,1.7193377392733546,2.2900266040508885,1.8771633789029336,1.0498799978811875,1.0308593963496522
2021-07-30,2.2054981805784313,1.956855206825584,1.7075501086111058,2.2836947075082055,1.8771633789029336,1.0426821115252838,1.0237919135908464
2021-08-02,2.2717963425662044,2.0156790610600566,1.7588797513647663,2.3399230008049834,1.8771633789029336,1.0740255549887134,1.0545675101099135
2021-08-03,2.2861313717115737,2.0283979908103205,1.7699782781237856,2.3472753935885433,1.8771633789029336,1.0808026535098965,1.0612218284173849
2021-08-04,2.2656220588619114,2.0102008524078983,1.7540994713796354,2.32878461213,1.8771633789029336,1.0711065704134188,1.0517014085713425
2021-08-05,2.2656151129473225,2.010194689560316,1.7540940936843308,2.3315723101236316,1.8771633789029336,1.071103286628851,1.051698184278867
2021-08-06,2.2599155907683066,2.0051377188719526,1.7496813855708027,2.3296903677571974,1.8771633789029336,1.068408752635292,1.049052466966746
2021-08-09,2.336725570310541,2.073288311661817,1.809149532071545,2.4096466409006503,1.8771633789029336,1.1047218144009134,1.0847076475653505
2021-08-10,2.3741076896087123,2.1064560537325074,1.8380916742278197,2.4360081000935736,1.8771633789029336,1.1223947680339492,1.102060421549648
2021-08-11,2.381470277812795,2.112988600070448,1.843791968337445,2.4545990816688685,1.8771633789029336,1.125875541259031,1.105478133852844
2021-08-12,2.357837611208987,2.0920202278894715,1.8254949854691487,2.434627214352808,1.8771633789029336,1.1147028461589295,1.094507853678221
2021-08-13,2.3555529570669176,2.0899931405887098,1.8237261508979925,2.431841188410776,1.8771633789029336,1.1136227418877334,1.0934473175795745
2021-08-16,2.366591872174065,2.0997875528876406,1.832272746336677,2.440572479834465,1.8771633789029336,1.1188415534080631,1.0985715802613734
2021-08-17,2.3093685146945586,2.0490154298263348,1.787969037025252,2.3940204962002594,1.8771633789029336,1.0917883589276898,1.0720085065885254
2021-08-18,2.317166018247904,2.055933860121572,1.7940060531319342,2.4143536520591087,1.8771633789029336,1.0954747448613638,1.0756281065294409
2021-08-19,2.2884818691946203,2.030483498419819,1.771798090204254,2.383704822423499,1.8771633789029336,1.0819138862011495,1.0623129289847084
2021-08-20,2.240412070586508,1.9878329823025618,1.7345812878704299,2.350173312843556,1.8771633789029336,1.0591881730018955,1.039998935921237
2021-08-23,2.263931548455638,2.0087009263957896,1.7527906372789055,2.3740246049400424,1.8771633789029336,1.0703073564419494,1.050916673902766
2021-08-24,2.3178502216839605,2.056540927979603,1.7945357800035493,2.424932973077102,1.8771633789029336,1.0957982122256547,1.0759457136584125
2021-08-25,2.3677183543155444,2.1007870379306848,1.833144896094029,2.471599065688081,1.8771633789029336,1.119374114617234,1.099094493096853
2021-08-26,2.294431678703459,2.035762539599503,1.7764045768304952,2.3967766202121323,1.8771633789029336,1.0847267472574311,1.065074829636541
2021-08-27,2.2874092353116042,2.0295317909019976,1.7709676310728106,2.3910685180994657,1.8771633789029336,1.0814067825581333,1.0618150125024617
2021-08-30,2.2807774793446316,2.0236476843955193,1.7658331649819266,2.383744842870757,1.8771633789029336,1.0782715211574867,1.0587365524104593
2021-08-31,2.2483871927078356,1.9949090068423307,1.7407558205743694,2.3545739192928288,1.8771633789029336,1.06295853075887,1.0437009863738804
2021-09-01,2.300996845573873,2.0415875641164933,1.7814874880300344,2.4143023968775363,1.8771633789029336,1.0878305276709623,1.0681223790802414
2021-09-02,2.2554543030828116,2.0011793868663377,1.7462273485922215,2.375654345452993,1.8771633789029336,1.066299612439667,1.0469815379146015
2021-09-03,2.270216205684926,2.0142770653065094,1.7576563711203363,2.398644519057162,1.8771633789029336,1.0732785217449863,1.0538340108145323
2021-09-06,2.3521966481832473,2.087015214525309,1.821127615270391,2.471185110052896,1.8771633789029336,1.1120359968772071,1.0918893195159742
2021-09-07,2.356652087908716,2.0909683578569416,1.8245771246166826,2.4768465621230553,1.8771633789029336,1.1141423723626347,1.0939575339459813
2021-09-08,2.314450743322154,2.0535246992692953,1.7919038215204095,2.4426304067189175,1.8771633789029336,1.0941910582014134,1.0743676763297527
2021-09-09,2.306387720121185,2.046370683422665,1.7856612336716462,2.4338893535623383,1.8771633789029336,1.0903791438999204,1.0706248222095636
2021-09-10,2.327273741151933,2.0649020607612623,1.8018316970134727,2.458905409627686,1.8771633789029336,1.1002533213993508,1.0803201099348794
2021-09-13,2.3119916780599197,2.0513428635712647,1.7899999536357813,2.4379960385918507,1.8771633789029336,1.093028498475641,1.0732261786161579
2021-09-14,2.3090982695614546,2.048775651530215,1.7877598066978617,2.4257604109311304,1.8771633789029336,1.091660596516233,1.0718830588396244
2021-09-15,2.2466421279194675,1.99336067678818,1.7394047491497138,2.3698400027825133,1.8771633789029336,1.0621335253907833,1.0428909275695906
2021-09-16,2.2540106898625507,1.9998985233990338,1.7451096682727572,2.3930423135628627,1.8771633789029336,1.065617122789945,1.0463114128815045
2021-09-17,2.3321538936318613,2.069232035673301,1.805610029260818,2.455383098096316,1.8762247972134822,1.1023828833109313,1.0824110907241993
2021-09-22,2.312707337200695,2.0519778408876244,1.7905540342758475,2.427282342263923,1.8605799842805988,1.1023828833109313,1.0824110907241993
2021-09-23,2.315167783949056,2.054160902326099,1.792458971740495,2.434139949374952,1.8625594210639533,1.1023828833109313,1.0824110907241993
2021-09-24,2.353741158968627,2.088385600590002,1.822323412928513,2.4860309940239187,1.8935918168769195,1.1023828833109313,1.0824110907241993
2021-09-27,2.4212647594903745,2.148296740135779,1.8746018198753205,2.573714890346315,1.9479147558742025,1.1023828833109313,1.0824110907241993
2021-09-28,2.399096480737587,2.1286276639670674,1.8574386015487856,2.5481013745501535,1.9300803091761984,1.1023828833109313,1.0824110907241993
2021-09-29,2.3699409723059484,2.102759082897943,1.83486570077405,2.5228672841191275,1.906624615259868,1.1023828833109313,1.0824110907241993
2021-09-30,2.3992682523008613,2.1287800703852353,1.8575715912533832,2.5509652133977796,1.9302184999136758,1.1023828833109313,1.0824110907241993
2021-10-08,2.4253265574220375,2.151900619976462,1.8777465622108367,2.5869634714318472,1.9511824844839942,1.1023828833109313,1.0824110907241993
2021-10-11,2.3989161980498066,2.1284677059496953,1.8572990223254564,2.564613636431041,1.9299352712135476,1.1023828833109313,1.0824110907241993
2021-10-12,2.406147536048484,2.1348837989393146,1.8628976993471744,2.573718460573432,1.9357529043068002,1.1023828833109313,1.0824110907241993
2021-10-13,2.4605024835992326,2.1831108902459677,1.9049806162188128,2.63794678442918,1.9794816225206466,1.1023828833109313,1.0824110907241993
2021-10-14,2.431989460629816,2.157812362252892,1.8829051432499393,2.616405173477618,1.956542810084291,1.1023828833109313,1.0824110907241993
2021-10-15,2.399468816266385,2.1289580232140755,1.857726872733155,2.5825799910222056,1.9303798542250576,1.1023828833109313,1.0824110907241993
2021-10-18,2.3123415458665533,2.0516532880572798,1.7902708297654828,2.4741580212564642,1.8602857040559555,1.1023828833109313,1.0824110907241993
2021-10-19,2.3431152589481647,2.0789576409728254,1.8140965837731742,2.5068360416384783,1.8850432484631714,1.1023828833109313,1.0824110907241993
2021-10-20,2.3379574704891692,2.0743813301462874,1.8101032990264865,2.504075357519072,1.8808937921893065,1.1023828833109313,1.0824110907241993
2021-10-21,2.3401281272663845,2.076307271892297,1.8117838740767542,2.5107790963421035,1.8826400920723336,1.1023828833109313,1.0824110907241993
2021-10-22,2.350173234460162,2.0852199159780467,1.819561039358861,2.526412808786258,1.8910351842649769,1.1023828833109313,1.0824110907241993
2021-10-25,2.3704817894194132,2.103238929489403,1.8352844144818954,2.542746983929214,1.9026909484135124,1.1023828833109313,1.0824110907241993
2021-10-26,2.3766056994737936,2.108672443505226,1.8400256939672128,2.5355030013191557,1.9076063661490021,1.1023828833109313,1.0824110907241993
2021-10-27,2.337091043590264,2.0736125822944924,1.8094324903364778,2.488544705072091,1.888202362290027,1.1023828833109313,1.0824110907241993
2021-10-28,2.2965986095552147,2.037685175472626,1.778082267179031,2.462876724638538,1.8811663778776997,1.1023828833109313,1.0824110907241993
2021-10-29,2.3154391226981716,2.0544016509463856,1.79266904877189,2.4847249123726693,1.8901887585869452,1.1023828833109313,1.0824110907241993
2021-11-01,2.3253300041046554,2.0631774563180754,1.8003268087141229,2.4684976205356044,1.9029559909988798,1.1023828833109313,1.0824110907241993
2021-11-02,2.2877463240864118,2.0298308770358937,1.771228613366564,2.428202473156994,1.9086251746860663,1.1023828833109313,1.0824110907241993
2021-11-03,2.306843200052074,2.0467748135562625,1.786013877265874,2.4525217890722684,1.9079989853242927,1.1023828833109313,1.0824110907241993
2021-11-04,2.3257508774321582,2.0635508813200056,1.8006526590378358,2.4654408236235614,1.9255438035801482,1.1023828833109313,1.0824110907241993
2021-11-05,2.2952135297545455,2.036456246496998,1.7770099048506947,2.4458991277102844,1.9230822582895375,1.1023828833109313,1.0824110907241993
2021-11-08,2.292974293198311,2.0344694565041666,1.7752762336745065,2.4155547582895482,1.9224652925345522,1.1023828833109313,1.0824110907241993
2021-11-09,2.301084473748765,2.0416653132852813,1.7815553318853932,2.430069474854607,1.926786826589704,1.1023828833109313,1.0824110907241993
2021-11-10,2.3072196421212094,2.0471088163813578,1.7863053278332326,2.4601022843536295,1.9286306417347658,1.1023828833109313,1.0824110907241993
2021-11-11,2.3394049362559954,2.0756656118326013,1.8112239620808113,2.475625897396984,1.9384455559420672,1.1023828833109313,1.0824110907241993
2021-11-12,2.3420539793625155,2.0780160076940657,1.8132749154137526,2.47718968689626,1.9493766399041468,1.1023828833109313,1.0824110907241993
2021-11-15,2.3498753891982243,2.0849556491304098,1.8193304403432513,2.5031683310725708,1.9493766399041468,1.1023828833109313,1.0824110907241993
2021-11-16,2.358037679239628,2.0921977406940275,1.825649882984124,2.5390072890681252,1.9535804712286473,1.1023828833109313,1.0824110907241993
2021-11-17,2.384263706256822,2.1154671035866714,1.8459547082957017,2.5550429038819287,1.9631480523549587,1.1023828833109313,1.0824110907241993
2021-11-18,2.369956343221985,2.102772720930993,1.8348776013095296,2.5233426879145933,1.9513040218731792,1.1023828833109313,1.0824110907241993
2021-11-19,2.390117117109833,2.1206606138812027,1.8504865607478234,2.533197080323035,1.9565974211091672,1.1023828833109313,1.0824110907241993
2021-11-22,2.4135255415239034,2.1414300244396114,1.8686099298816747,2.5384563831612303,1.9757600230222407,1.1023828833109313,1.0824110907241993
2021-11-23,2.441832847267917,2.1665460273110573,1.8905261315921658,2.5556190330074893,1.9989329466504597,1.1023828833109313,1.0824110907241993
2021-11-24,2.4622900490885513,2.184696929566298,1.9063645927155126,2.5764529637495412,2.0156796190368587,1.1023828833109313,1.0824110907241993
2021-11-25,2.4352371848276366,2.1606939452271168,1.8854196099838327,2.5779924032146875,1.9935336061625908,1.1023828833109313,1.0824110907241993
2021-11-26,2.4414622421694148,2.1662172034094707,1.890239200148843,2.5795246687643685,1.9986295619439995,1.1023828833109313,1.0824110907241993
2021-11-29,2.4261736715904116,2.152652232372135,1.8784024185171126,2.5750608333971012,1.9861140339168646,1.1023828833109313,1.0824110907241993
2021-11-30,2.422787399096125,2.1496477207291296,1.8757806843364526,2.5742665306643984,1.9833419638864611,1.1023828833109313,1.0824110907241993
2021-12-01,2.460149679891937,2.1827978608462204,1.9047074670437116,2.5751927532350796,2.0139274702319576,1.1023828833109313,1.0824110907241993
2021-12-02,2.4791106574862676,2.1996212198762595,1.9193875151324753,2.566743587062296,2.0294493037007864,1.1023828833109313,1.0824110907241993
2021-12-03,2.509102563307986,2.2262319047485817,1.942607975024171,2.5904134661967713,2.0540012744660863,1.1023828833109313,1.0824110907241993
2021-12-06,2.4937048400358908,2.2125700866507056,1.9306866847337685,2.5555511084028413,2.0413963918729,1.1023828833109313,1.0824110907241993
2021-12-07,2.5013397218270423,2.2193442288005736,1.9365977951334583,2.5644610445027833,2.047646457995645,1.1023828833109313,1.0824110907241993
2021-12-08,2.51187037650363,2.2286876808227185,1.9447508830367262,2.5866769739485447,2.0562670614109777,1.1023828833109313,1.0824110907241993
2021-12-09,2.51492494061777,2.2313978801527266,1.9471158005554936,2.619788589086223,2.0587675883623793,1.1023828833109313,1.0824110907241993
2021-12-10,2.4985324403784763,2.2168534340368207,1.9344243298435693,2.6032618744435845,2.0453483615537293,1.1023828833109313,1.0824110907241993
2021-12-13,2.530394095356449,2.245123076692057,1.959092394817397,2.613877237889229,2.0714309461751705,1.1023828833109313,1.0824110907241993
2021-12-14,2.479538515867089,2.200000842452087,1.9197187734536454,2.594233326673115,2.0297995570831513,1.1023828833109313,1.0824110907241993
2021-12-15,2.4897470637907952,2.2090585013223354,1.927622478507401,2.5656716509747817,2.038156477502577,1.1023828833109313,1.0824110907241993
2021-12-16,2.583696801667193,2.2924165541025516,2.000360641035721,2.6198231561222594,2.1150656019663696,1.1023828833109313,1.0824110907241993
2021-12-17,2.5445978863160152,2.2577255637585387,1.9700893137943765,2.5863183282496367,2.0837634738925264,1.1023828833109313,1.0824110907241993
2021-12-20,2.4877422846006443,2.2072797364920906,1.9260703299025967,2.541317477697596,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-21,2.5045669870812124,2.222207659327083,1.939096422057662,2.5579323645139818,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-22,2.5122636657282937,2.2290366314923897,1.9450553770799337,2.5641281688303836,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-23,2.494744682675605,2.213492699737274,1.931491756090444,2.54315990128176,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-24,2.484130198779615,2.204074869216014,1.9232737655751697,2.5408081542768453,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-27,2.5003019863035343,2.218423485278603,1.935794355157185,2.5578045689748667,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-28,2.5225638867737357,2.2381756284599326,1.9530300576848618,2.576527061290725,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-29,2.5060160093775377,2.2234933220632125,1.9402182902148244,2.561200082792734,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-30,2.5166786268237096,2.2329538596649523,1.948473546890445,2.5752171082188138,2.0636680947701187,1.1023828833109313,1.0824110907241993
2021-12-31,2.52104964548366,2.2368320993747726,1.9518576954031326,2.579187953715056,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-04,2.465688084200238,2.1877118777353037,1.908995433799455,2.516819397594221,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-05,2.4306437314980167,2.156618347638993,1.8818632471625156,2.4812657969434815,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-06,2.4206124283356285,2.1477179513487465,1.874096769295844,2.465195296929621,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-07,2.4124750548998297,2.140497967347875,1.867796617694511,2.459517332130426,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-10,2.4330942150233645,2.1587925690861214,1.8837604708585964,2.4880799138319296,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-11,2.4334482395918147,2.159106681709843,1.884034565253972,2.486724444946579,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-12,2.463410158291709,2.1856907601419535,1.907231808389663,2.5181542652997955,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-13,2.4185021769401343,2.145845605015683,1.8724629615551234,2.4732633148707084,2.0636680947701187,1.1023828833109313,1.0824110907241993
2022-01-14,2.4181666385476337,2.1455478944774304,1.8722031796049032,2.4923141201271948,2.0626362607227335,1.1023828833109313,1.0824110907241993
2022-01-17,2.445631464123425,2.1699163965264545,1.8934671127642713,2.5141634111042017,2.0860630768172097,1.1023828833109313,1.0824110907241993
2022-01-18,2.4340631032447906,2.159652226998164,1.884510607586115,2.5265248367261206,2.0761955514593504,1.1023828833109313,1.0824110907241993
2022-01-19,2.3730889605179653,2.105552173900219,1.837302949492127,2.492777143798771,2.024186117638706,1.1023828833109313,1.0824110907241993
