mom_w,turn_w,lambda,mu,top_n,gate,vol_target,rebalance_w,is_sharpe,is_calmar,is_ann_ret,is_max_dd,is_worst_year,ann_tov
4,4,0.5,0.3,3,mkt_ma20,0.15,4,0.8438555233841322,0.5871820874623581,0.12248178916935393,-0.20859251633285858,-1.901916167606762,4.6883900918969275
4,4,0.5,0.3,3,mkt_ma20,0.2,1,0.7948257978159813,0.5948187748325552,0.1327520131358657,-0.22318060349261193,-0.998285076433971,11.281579064148461
4,4,0.5,0.3,3,mkt_ma20,0.2,2,0.6873718357335752,0.4424974205416874,0.11853222242400507,-0.2678709907029576,-1.2953600424558078,7.629018860776601
4,4,0.5,0.3,3,mkt_ma20,0.2,4,0.8163465236824082,0.6179268081385599,0.14078630000547787,-0.22783653039683116,-1.901916167606762,5.447995854348789
4,4,0.5,0.3,3,mkt_ma50,none,1,0.9420328516378094,1.007080559282496,0.1689461026792236,-0.167758280230919,-0.04896087446303232,12.71264367816092
4,4,0.5,0.3,3,mkt_ma50,none,2,0.7965351774561094,0.7110375691730213,0.14881684760341551,-0.20929533692080193,-1.0581250451126238,8.620689655172413
4,4,0.5,0.3,3,mkt_ma50,none,4,0.45367039692303734,0.27351885994152,0.08636741035683793,-0.31576400389831916,-1.4721982120018198,5.9080459770114935
4,4,0.5,0.3,3,mkt_ma50,0.15,1,1.1015102919911408,1.390751618371472,0.14296186671438615,-0.10279467938479925,-0.11916383449323925,7.876714629706979
4,4,0.5,0.3,3,mkt_ma50,0.15,2,0.9113989137644247,0.8929981068094952,0.12557876699439374,-0.14062601705065392,-1.0647163017686976,5.6132269846858955
4,4,0.5,0.3,3,mkt_ma50,0.15,4,0.4930563140533467,0.31691432383237916,0.06384506333920958,-0.2014584338351908,-1.4721982120018198,3.854746047552458
4,4,0.5,0.3,3,mkt_ma50,0.2,1,1.0155961194265726,1.1675418850089598,0.15792350304197678,-0.1352615311447819,-0.11916383449323911,9.733201414498648
4,4,0.5,0.3,3,mkt_ma50,0.2,2,0.8114639638327118,0.7179884343784277,0.13200193628469536,-0.1838496693877405,-1.0647163017686974,6.851020358077562
4,4,0.5,0.3,3,mkt_ma50,0.2,4,0.482639725518932,0.326908698063062,0.07635237060240341,-0.2335587001960857,-1.4721982120018198,4.6926078395287085
4,4,0.5,0.3,4,none,none,1,0.814371951276103,0.5250097639641897,0.1685761169839477,-0.3210913940172855,-0.6322820609941497,18.103448275862068
4,4,0.5,0.3,4,none,none,2,0.6952331845071676,0.4173570945693122,0.1464564698576325,-0.3509140536086176,-0.7482578434960142,12.931034482758621
4,4,0.5,0.3,4,none,none,4,0.5975981131467526,0.46456988549552664,0.1233373230859085,-0.26548712462141744,-0.2711316638203374,9.137931034482758
4,4,0.5,0.3,4,none,0.15,1,0.899533508155283,0.5098628908230513,0.13739411138902025,-0.26947266385131585,-0.7189738842133605,11.975392724957084
4,4,0.5,0.3,4,none,0.15,2,0.7943233816237761,0.41272135562647566,0.12337762652108686,-0.29893686100592054,-0.8170270032999584,8.881964418549394
4,4,0.5,0.3,4,none,0.15,4,0.6873904405688283,0.4942853260087455,0.10437179526616291,-0.21115697710256576,-0.2454590638439371,6.564702213236766
4,4,0.5,0.3,4,none,0.2,1,0.8606166291356103,0.531681621189415,0.16301244049455055,-0.3065978472791263,-0.6131297921688801,15.131051017079088
4,4,0.5,0.3,4,none,0.2,2,0.7354359938829775,0.4131277113551051,0.1397997087044247,-0.33839344314586406,-0.744386834358045,10.939380731748873
4,4,0.5,0.3,4,none,0.2,4,0.6260926327182874,0.48240544606703367,0.11795926615221397,-0.2445230813912136,-0.2722741093085187,8.099978936150944
4,4,0.5,0.3,4,br30,none,1,0.7542037931307279,0.4395482064325836,0.13539205929779574,-0.3080255073650533,-1.7206114243935338,14.620689655172413
4,4,0.5,0.3,4,br30,none,2,0.7503422454388368,0.5603403022412194,0.14186951600172204,-0.25318456558323554,-1.0710027099515573,10.103448275862068
4,4,0.5,0.3,4,br30,none,4,0.6367178758109235,0.44791820214698724,0.1189165155535985,-0.26548712462141755,-1.3346898307560864,7.068965517241379
4,4,0.5,0.3,4,br30,0.15,1,0.8474108079659567,0.4721712198031364,0.12061836794072911,-0.25545472252844814,-1.6246695676967022,10.377703587695743
4,4,0.5,0.3,4,br30,0.15,2,0.9040295256904057,0.6522665198032589,0.13365442431296715,-0.20490768766313638,-1.0850316089256096,7.344332988145765
4,4,0.5,0.3,4,br30,0.15,4,0.7295172859278997,0.5436185067924387,0.10392864794818202,-0.19117937790860284,-1.3573440844959468,5.284279643129553
4,4,0.5,0.3,4,br30,0.2,1,0.7792956900561824,0.4463610661610612,0.13111595227971673,-0.2937441506881022,-1.7200913531759534,12.478040537708706
4,4,0.5,0.3,4,br30,0.2,2,0.7907688723831715,0.5691510281048767,0.1366890323436074,-0.2401630245644042,-1.0740614416402334,8.765602548508005
4,4,0.5,0.3,4,br30,0.2,4,0.656840799680587,0.49932788900213504,0.1124217337441118,-0.22514611384670946,-1.3375248538004476,6.293840633440638
4,4,0.5,0.3,4,br40,none,1,0.9551895429427466,0.886011833463771,0.16315761157654585,-0.18414834363859245,-0.8891557704903037,12.689655172413794
4,4,0.5,0.3,4,br40,none,2,0.8966028932846637,0.7604374641441016,0.15891726019919483,-0.20898136624299757,-0.3204979566617576,9.0
4,4,0.5,0.3,4,br40,none,4,0.7383034040497182,0.5174325311577406,0.1301059204442101,-0.2514451887149457,-0.8819468880873002,6.172413793103448
4,4,0.5,0.3,4,br40,0.15,1,1.0784091050571998,1.0137574641360814,0.14905581401123968,-0.14703301261339097,-0.8861186769812779,9.213614450398097
4,4,0.5,0.3,4,br40,0.15,2,1.0456058578966638,0.922567966058694,0.148455051494639,-0.160915029522274,-0.37647987447843767,6.69059928762685
4,4,0.5,0.3,4,br40,0.15,4,0.837560724007799,0.7001747066184059,0.11503762506156212,-0.16429845861921066,-0.8736729645954613,4.6720112659689885
4,4,0.5,0.3,4,br40,0.2,1,0.9732259044632682,0.8958713472516169,0.1567935854321154,-0.17501797095434724,-0.9143357384066501,11.016898476814097
4,4,0.5,0.3,4,br40,0.2,2,0.9158283992196936,0.7637093732797081,0.15040501816732577,-0.19694012333699618,-0.33942650163103344,7.928855281969152
4,4,0.5,0.3,4,br40,0.2,4,0.745724381796786,0.5641479141848216,0.12121694863120491,-0.214867316856715,-0.8728464488516517,5.540281987462645
4,4,0.5,0.3,4,mkt_ma20,none,1,0.8521313220107749,0.7026855407375857,0.1434252232171025,-0.2041101102871048,-0.7153974756458752,12.24137931034483
4,4,0.5,0.3,4,mkt_ma20,none,2,0.667941463165849,0.483466529957257,0.11706560318495529,-0.24213796805190424,-1.0150059962204312,8.586206896551724
4,4,0.5,0.3,4,mkt_ma20,none,4,0.7580668140865519,0.5724230106293381,0.1290914109805108,-0.22551750817736005,-1.2216496271971236,5.862068965517241
4,4,0.5,0.3,4,mkt_ma20,0.15,1,0.9582073548622159,0.8044010237689869,0.1328962520773902,-0.16521144074967786,-0.7807533780808904,8.995623608809868
4,4,0.5,0.3,4,mkt_ma20,0.15,2,0.784127647261643,0.555689768652119,0.11128036372230454,-0.20025627607329566,-1.0150059962204312,6.484268377668405
4,4,0.5,0.3,4,mkt_ma20,0.15,4,0.871990644206418,0.710069865294601,0.11949744288331887,-0.1682896975690421,-1.2216496271971236,4.531661580403668
4,4,0.5,0.3,4,mkt_ma20,0.2,1,0.8636302429586803,0.7173654387399202,0.138290120498195,-0.19277499727489922,-0.741376440867194,10.676227342963063
4,4,0.5,0.3,4,mkt_ma20,0.2,2,0.6799136311638536,0.47872310432043846,0.11132357791447367,-0.23254273067204634,-1.0150059962204312,7.626913551961664
4,4,0.5,0.3,4,mkt_ma20,0.2,4,0.79334252033385,0.6464864968179097,0.12617525861975043,-0.1951707564516837,-1.2216496271971236,5.282744714437067
4,4,0.5,0.3,4,mkt_ma50,none,1,1.0833798408253101,1.1935234122448182,0.1765952946155136,-0.14796131588518013,-0.17534731351760294,11.275862068965518
4,4,0.5,0.3,4,mkt_ma50,none,2,0.8057916355360505,0.7397566018514854,0.13840070913501368,-0.18708952213284769,-1.5569397484778,8.172413793103448
4,4,0.5,0.3,4,mkt_ma50,none,4,0.4339238348874823,0.26928971133885476,0.07149295115348409,-0.26548712462141755,-1.6760478914207084,5.517241379310345
4,4,0.5,0.3,4,mkt_ma50,0.15,1,1.1598532402073103,1.4716072835392657,0.147773322557069,-0.10041627559879229,-0.23179578167395043,7.340787585313798
4,4,0.5,0.3,4,mkt_ma50,0.15,2,0.9071406036330035,0.949958931906778,0.12181612586890633,-0.12823304437423877,-1.5535116085476979,5.579420548110822
4,4,0.5,0.3,4,mkt_ma50,0.15,4,0.4288674878644817,0.24215021706641493,0.05285816818490452,-0.21828668512160376,-1.6760478914207084,3.8364487595668617
4,4,0.5,0.3,4,mkt_ma50,0.2,1,1.091189378168336,1.2483081333993087,0.16493981426904059,-0.1321306894155112,-0.23179578167395057,9.156313975642814
4,4,0.5,0.3,4,mkt_ma50,0.2,2,0.8080435166903732,0.7444983119946607,0.12727348172307007,-0.1709520084499303,-1.5535116085476974,6.9001000569484905
4,4,0.5,0.3,4,mkt_ma50,0.2,4,0.4237218404460962,0.25979588917582835,0.06315803102362527,-0.24310635254463275,-1.6760478914207084,4.740137863683794
4,4,0.5,0.3,5,none,none,1,0.8202882895394733,0.557236888976339,0.1638984490136357,-0.2941270620376948,-0.5923862240921397,17.062068965517245
4,4,0.5,0.3,5,none,none,2,0.8492177056517591,0.5736396010715094,0.1662554275592465,-0.28982557558560407,-0.5029013024469586,11.793103448275861
4,4,0.5,0.3,5,none,none,4,0.6859174840370819,0.5115677097484338,0.13208594880927715,-0.25819837001485324,-0.5665347074957227,8.537931034482758
4,4,0.5,0.3,5,none,0.15,1,0.8752542114205397,0.5186237414255981,0.13293285203580374,-0.2563184856720917,-0.6655290076440591,11.7836681428176
4,4,0.5,0.3,5,none,0.15,2,0.8914613595702219,0.558067089139894,0.13540793359474956,-0.24263737502142158,-0.5478546581445011,8.58361403906225
4,4,0.5,0.3,5,none,0.15,4,0.6940954158176226,0.44640233850741634,0.10357838075496661,-0.23202920733186483,-0.5540251228528955,6.472498863481288
4,4,0.5,0.3,5,none,0.2,1,0.8274573034700521,0.5265022758777436,0.15358642271546374,-0.2917108429577373,-0.5866064851178286,14.73894663222931
4,4,0.5,0.3,5,none,0.2,2,0.8407730725670874,0.5343568560837303,0.15462822991060077,-0.2893725946437029,-0.5419891296020511,10.434452579971815
4,4,0.5,0.3,5,none,0.2,4,0.6913206655954908,0.48876996754849605,0.12626753432457494,-0.25833734212003645,-0.5596000115983382,7.839235480353233
4,4,0.5,0.3,5,br30,none,1,0.7049141700151219,0.42647507407430296,0.12225237445190063,-0.28665772487937036,-2.023242331207793,14.000000000000002
4,4,0.5,0.3,5,br30,none,2,0.8047776949424448,0.5990635666336689,0.1389969861691278,-0.23202376827921056,-1.5178008933246576,9.337931034482759
4,4,0.5,0.3,5,br30,none,4,0.6986763548336936,0.4707772970141288,0.1202616127418541,-0.25545329714199205,-1.7867079401088797,6.565517241379309
4,4,0.5,0.3,5,br30,0.15,1,0.800650376131924,0.4505424783329719,0.1135439180665967,-0.25201601075821856,-1.9298448851989691,10.216704215932298
4,4,0.5,0.3,5,br30,0.15,2,0.8937693262837599,0.6138246271652552,0.12747453134674536,-0.20767255940095475,-1.5799007322254437,7.184330598957072
4,4,0.5,0.3,5,br30,0.15,4,0.7082556115923269,0.42705812478701943,0.09899598862087511,-0.23180916806171514,-1.8384436792998922,5.20854670279827
4,4,0.5,0.3,5,br30,0.2,1,0.7246446715949216,0.4215005369140554,0.11982345615688561,-0.28427830017525646,-2.0209538536939675,12.276835169599222
4,4,0.5,0.3,5,br30,0.2,2,0.8144221630172753,0.5804504523454497,0.1348188435176465,-0.23226589448397972,-1.5276363038638738,8.490445330069305
4,4,0.5,0.3,5,br30,0.2,4,0.6852176743727516,0.4416408068857426,0.11288020314802694,-0.2555927835201839,-1.7879857404702306,6.103036624949476
4,4,0.5,0.3,5,br40,none,1,0.8730783521092587,0.7465992931996549,0.14422923736023585,-0.19318158840215538,-1.5711121587447128,12.206896551724139
4,4,0.5,0.3,5,br40,none,2,0.9128945441684104,0.7453182020448921,0.1469524247561098,-0.19716736335289253,-0.861421948311332,8.455172413793106
4,4,0.5,0.3,5,br40,none,4,0.8211175487177064,0.6431059782823767,0.13346453955782667,-0.20753117536597476,-1.2899931840308927,5.76551724137931
4,4,0.5,0.3,5,br40,0.15,1,0.9837369010353166,0.8172247924353035,0.13678380376019383,-0.16737598397202624,-1.5448891067651858,9.17587968375546
4,4,0.5,0.3,5,br40,0.15,2,0.994697772744781,0.8107733287660384,0.13590484636674138,-0.16762372607098786,-0.9286048364806303,6.630695114539407
4,4,0.5,0.3,5,br40,0.15,4,0.8279540166061936,0.6108036082774357,0.11177467567980548,-0.18299609590556942,-1.3239729970344374,4.618369296122192
4,4,0.5,0.3,5,br40,0.2,1,0.8835463837523118,0.7337098180614656,0.14084342341246003,-0.19196066339221463,-1.5726413992051085,10.980474990850839
4,4,0.5,0.3,5,br40,0.2,2,0.8997409141676965,0.7205946736281426,0.1410613650980388,-0.19575688006102643,-0.866783369182292,7.782549279542101
4,4,0.5,0.3,5,br40,0.2,4,0.7892541434017524,0.5956764624997026,0.12369590137463926,-0.2076561844588597,-1.2899931840308927,5.377828949712992
4,4,0.5,0.3,5,mkt_ma20,none,1,0.7811046517327194,0.6184251350171984,0.12691547385145974,-0.2052236668031454,-1.303242562231847,11.820689655172414
4,4,0.5,0.3,5,mkt_ma20,none,2,0.6681480006269807,0.4574828154880118,0.10599580080008586,-0.2316935133115693,-1.5396809072763227,8.06896551724138
4,4,0.5,0.3,5,mkt_ma20,none,4,0.8649755229714033,0.6214207680908385,0.13613353892826296,-0.21906821580247404,-1.6939801543617998,5.434482758620691
4,4,0.5,0.3,5,mkt_ma20,0.15,1,0.8780620847365697,0.6778677581228527,0.12157502486582006,-0.17934917748925672,-1.3116372606528843,8.921816857223469
4,4,0.5,0.3,5,mkt_ma20,0.15,2,0.7411487205215987,0.4887167891450879,0.1013161789274788,-0.20731061665532535,-1.5396809072763227,6.42804913849023
4,4,0.5,0.3,5,mkt_ma20,0.15,4,0.8804290184320974,0.5765254769670356,0.11761881138944363,-0.2040132068546362,-1.6939801543617998,4.430556021192384
4,4,0.5,0.3,5,mkt_ma20,0.2,1,0.7903445243576982,0.6138910060266665,0.12444243724124382,-0.20271096337879602,-1.3047374041334978,10.629971577168776
4,4,0.5,0.3,5,mkt_ma20,0.2,2,0.6681196261899212,0.4502508539731767,0.10372645029017291,-0.2303747996807849,-1.5396809072763227,7.462114862826619
4,4,0.5,0.3,5,mkt_ma20,0.2,4,0.8518376711062788,0.5923318351273339,0.12975320676277424,-0.2190549267622618,-1.6939801543617998,5.077466395306138
4,4,0.5,0.3,5,mkt_ma50,none,1,1.0241836582109658,1.3588336342818634,0.1567972590708573,-0.11539106415607958,-0.7279923927971059,10.60689655172414
4,4,0.5,0.3,5,mkt_ma50,none,2,0.9255672575336119,1.0000331754537974,0.1435374455569438,-0.14353268379502415,-0.7586715391428648,7.3517241379310345
4,4,0.5,0.3,5,mkt_ma50,none,4,0.5791910860585093,0.34539687046367595,0.08658413045795887,-0.25068012440797316,-1.8783742731822224,5.172413793103448
4,4,0.5,0.3,5,mkt_ma50,0.15,1,1.0798673431729346,1.4774252474906155,0.13634329807436085,-0.09228439699804636,-0.746103929784136,7.230851029544754
4,4,0.5,0.3,5,mkt_ma50,0.15,2,0.9497300523783626,0.9391887993039749,0.1230055749636716,-0.13097001907904993,-0.7684928136729896,5.3725554747400865
4,4,0.5,0.3,5,mkt_ma50,0.15,4,0.48782388171975727,0.25418241224069266,0.058707779606745,-0.23096711959422633,-1.8783742731822224,3.885207191573178
4,4,0.5,0.3,5,mkt_ma50,0.2,1,1.007268559380583,1.2891741145639086,0.1477473893991117,-0.11460623334737874,-0.7461039297841361,9.031244057993561
4,4,0.5,0.3,5,mkt_ma50,0.2,2,0.8985452747865617,0.9420797106460206,0.13468875606153796,-0.14296959645715823,-0.7684928136729895,6.561784803229781
4,4,0.5,0.3,5,mkt_ma50,0.2,4,0.5398712126600751,0.3073379298916685,0.07708665478463894,-0.2508205050115705,-1.8783742731822224,4.707273352253969
4,4,1.0,0.0,3,none,none,1,0.797925810492118,0.4871958710297831,0.17660683795884968,-0.3624965818892447,-0.6929805405428744,20.4367816091954
4,4,1.0,0.0,3,none,none,2,0.5439578828538281,0.32174104420772875,0.12366275628220547,-0.3843549292466518,-1.0823378161295578,13.908045977011495
4,4,1.0,0.0,3,none,none,4,0.5659352331958507,0.41500049847966514,0.1303966379379704,-0.3142083887023567,-0.3332238982255873,9.402298850574711
4,4,1.0,0.0,3,none,0.15,1,0.9145148753108483,0.4956478422139428,0.14059157580888337,-0.28365214943919403,-0.756216144065169,12.910958377571578
4,4,1.0,0.0,3,none,0.15,2,0.6058127051684493,0.3004035735135938,0.09600778540939192,-0.3195960164070665,-1.1571571131672498,9.083967232078423
4,4,1.0,0.0,3,none,0.15,4,0.6457772272604577,0.5213535861066951,0.10016153897671809,-0.1921182507340038,-0.216412330275201,6.361993545303918
4,4,1.0,0.0,3,none,0.2,1,0.8716614222950336,0.5095357955110911,0.1679134466277128,-0.3295420029505225,-0.6782935579653159,16.436967700002064
4,4,1.0,0.0,3,none,0.2,2,0.5610470899024067,0.30063536711254146,0.10974110400905324,-0.3650305852670094,-1.078712153091991,11.346821876376303
4,4,1.0,0.0,3,none,0.2,4,0.5900034409550508,0.4585497161255602,0.11471813245278684,-0.25017599710251415,-0.3109211612755731,7.913530081681239
4,4,1.0,0.0,3,br30,none,1,0.7654670264917298,0.46980269352644366,0.14842274059900373,-0.3159256910276729,-1.4835307872466796,16.29885057471264
4,4,1.0,0.0,3,br30,none,2,0.7108056844403995,0.5047560288051137,0.14578609751435256,-0.28882487616733465,-1.2854191624729745,10.781609195402298
4,4,1.0,0.0,3,br30,none,4,0.5992599360523444,0.40667123779202247,0.12777951435822432,-0.3142083887023567,-1.3690765106909324,7.310344827586206
4,4,1.0,0.0,3,br30,0.15,1,0.8715623922222276,0.5209494569896408,0.12627568516378518,-0.2423952716900446,-1.3120487193333226,11.179194778415342
4,4,1.0,0.0,3,br30,0.15,2,0.7954033808413089,0.5099633683297554,0.1204033994751268,-0.23610205546620922,-1.3074002035872194,7.633041721521633
4,4,1.0,0.0,3,br30,0.15,4,0.685832256758808,0.5298523643684296,0.10179430938973888,-0.19211825073400413,-1.4317836815697607,5.276242192396602
4,4,1.0,0.0,3,br30,0.2,1,0.8204657386120223,0.5023271244837294,0.142987726968409,-0.2846506190868465,-1.4326128010849288,13.51442023702369
4,4,1.0,0.0,3,br30,0.2,2,0.7462864660738857,0.4989935539204562,0.13482388693608227,-0.2701916405067917,-1.3017732448950454,9.048809033145222
4,4,1.0,0.0,3,br30,0.2,4,0.6435414803029206,0.46764744402777614,0.11699416560209097,-0.2501759971025139,-1.4194922675105546,6.21142445370394
4,4,1.0,0.0,3,br40,none,1,0.9655015020125353,0.8621339730197382,0.1783125218849495,-0.20682692883611387,-0.7143263184442739,14.137931034482758
4,4,1.0,0.0,3,br40,none,2,0.8254875844348171,0.6506396008989215,0.1592237280966926,-0.24471877807116205,-0.5926388272672346,9.49425287356322
4,4,1.0,0.0,3,br40,none,4,0.7322892218730911,0.496462860056939,0.14760637266800725,-0.2973160422334077,-0.7021083301257637,6.57471264367816
4,4,1.0,0.0,3,br40,0.15,1,1.1146358011168687,1.0414010730479313,0.1571188439135156,-0.15087255811410527,-0.6521854221026063,10.012302994634108
4,4,1.0,0.0,3,br40,0.15,2,0.9131637410611454,0.7016316921441884,0.13458643265946613,-0.19181920395894547,-0.7013357858613025,6.883475897710167
4,4,1.0,0.0,3,br40,0.15,4,0.8468439866381205,0.6715621243076804,0.1228413306718481,-0.18291878923113236,-0.703601526975025,4.802044450044331
4,4,1.0,0.0,3,br40,0.2,1,1.022948135162054,0.9399741268694587,0.17056431299072305,-0.18145639131449265,-0.7020614591810493,11.939846435846748
4,4,1.0,0.0,3,br40,0.2,2,0.8426327843254786,0.6426618223545892,0.14567727638575212,-0.22667796859632738,-0.6423782219784046,8.081671908146651
4,4,1.0,0.0,3,br40,0.2,4,0.7682472836329235,0.5642937578282411,0.13471050060768697,-0.23872406656798417,-0.7163206164621575,5.645385863926018
4,4,1.0,0.0,3,mkt_ma20,none,1,0.8669317296234528,0.6695571217783594,0.15835078119740764,-0.23650077946572245,-0.6308726964243189,13.724137931034482
4,4,1.0,0.0,3,mkt_ma20,none,2,0.5949170255168719,0.39014507944159516,0.11306511536418995,-0.2898027460092979,-1.2283860108464963,9.03448275862069
4,4,1.0,0.0,3,mkt_ma20,none,4,0.6814215082420008,0.4914643647028094,0.13355383708489854,-0.271746736237243,-1.3578248854082355,6.1609195402298855
4,4,1.0,0.0,3,mkt_ma20,0.15,1,0.9843529247147222,0.7818294965332213,0.13960068536515746,-0.17855643204071103,-0.6588991219509952,9.83646604704159
4,4,1.0,0.0,3,mkt_ma20,0.15,2,0.6413093776675426,0.3915467715165139,0.09366988145706223,-0.23923037621857035,-1.2283860108464963,6.724174133631942
4,4,1.0,0.0,3,mkt_ma20,0.15,4,0.7836783738649333,0.6440838791390012,0.11432671309922293,-0.17750283278639523,-1.3578248854082355,4.6581518333380005
4,4,1.0,0.0,3,mkt_ma20,0.2,1,0.9186205902028791,0.7336901767302659,0.1533527733045974,-0.20901571012988507,-0.6462798274611875,11.681251077762017
4,4,1.0,0.0,3,mkt_ma20,0.2,2,0.6017044401297668,0.3778845206480969,0.10350300249795796,-0.27390114398029186,-1.2283860108464963,7.835284773300146
4,4,1.0,0.0,3,mkt_ma20,0.2,4,0.7429460257806141,0.588348797397123,0.1299540074708747,-0.22087919282880508,-1.3578248854082355,5.402280248301953
4,4,1.0,0.0,3,mkt_ma50,none,1,1.0527674626345573,1.090105797330791,0.1848432753179765,-0.16956452829677604,-0.6740766301418868,12.804597701149426
4,4,1.0,0.0,3,mkt_ma50,none,2,0.7576757849263717,0.6894311359666645,0.13833554764949496,-0.20065172637660478,-1.0581250451126238,8.71264367816092
4,4,1.0,0.0,3,mkt_ma50,none,4,0.3724162961661948,0.22018052914668654,0.06918256928681266,-0.3142083887023567,-1.4721982120018198,5.724137931034482
4,4,1.0,0.0,3,mkt_ma50,0.15,1,1.1798850172737132,1.4463994479953426,0.1521021081614553,-0.10515913039946423,-0.7106564229496747,8.14560053302204
4,4,1.0,0.0,3,mkt_ma50,0.15,2,0.8283985130459944,0.8877057732713819,0.11274060287373122,-0.127002218830073,-1.065060451181918,5.810283255126557
4,4,1.0,0.0,3,mkt_ma50,0.15,4,0.3509851817240619,0.23358234306808728,0.04487543115259096,-0.19211825073400413,-1.4721982120018198,3.88731372274551
4,4,1.0,0.0,3,mkt_ma50,0.2,1,1.1018202285753198,1.2328468019161418,0.17037381936606133,-0.13819545064419947,-0.7106564229496748,10.073965914745138
