ts_code,industry,size_bin,total_mv,ag_2y_q,nsi_2y_q,ag_orth_nsi,g4,signal,weight
002269.SZ,服饰,s4,454762.5,0.4985538383255744,-0.0,1.4365967272532982,0.4664201264848805,1.4330319616938103,0.0013679890560875513
600397.SH,专用机械,s3,471220.9038,0.3429641637370112,-0.0,1.422196981261897,0.46697585315067613,1.4225503323441557,0.0013679890560875513
000151.SZ,商贸代理,s4,464559.4925,0.483607207625828,-0.0,1.422446614445599,0.4664201264848805,1.4223185818423547,0.0013679890560875513
600490.SH,铜,s3,973670.3148,0.17535026849812102,-0.0,1.394286177628598,0.4664201264848805,1.4009976594932916,0.0013679890560875513
601777.SH,摩托车,s5,3879103.8609,-0.05210980639500079,0.011029787884694007,1.1530442761413235,0.6746982244478696,1.376039996377542,0.0013679890560875513
002298.SZ,电气设备,s2,347112.0126,0.2970190241501451,-0.0,1.3489912295159672,0.46838759274873404,1.3681934142295775,0.0013679890560875513
300091.SZ,机械基件,s3,346975.2619,0.2890532398797654,-0.0,1.3425236293037508,0.47345962819436116,1.3671367996530743,0.0013679890560875513
002527.SZ,电器仪表,s5,819543.7557,0.3001478345406921,-0.00011463301076463851,1.2920911988708097,0.4955255507042687,1.34565985607186,0.0013679890560875513
000860.SZ,白酒,s2,1223915.5319,0.2597301862715857,-0.0,1.319728196800024,0.4664201264848805,1.3445480763394795,0.0013679890560875513
300056.SZ,环境保护,s4,439073.6146,0.3800517064979945,-0.0,1.3150512893464603,0.4664201264848805,1.3410070808180257,0.0013679890560875513
000908.SZ,化学制药,s3,448684.919,0.3598908828669312,-0.0,1.3052003884016774,0.4664201264848805,1.3335487343627876,0.0013679890560875513
600151.SH,汽车配件,s4,902144.6885,0.2585848219784951,-0.0,1.2895690918202105,0.4703888822138003,1.3247187531545483,0.0013679890560875513
688779.SH,电气设备,s4,897086.7862,0.27225470664759654,-6.5431054124211344e-06,1.2765660991803292,0.4683613914211926,1.3133388242061623,0.0013679890560875513
300044.SZ,软件服务,s3,436169.3292,0.40007415540181,0.008169717938592462,1.2278113499391998,0.5106553224787993,1.3084471883378175,0.0013679890560875513
600396.SH,火力发电,s1,384376.4792,0.25281016325864014,-0.0,1.241915559467477,0.4664201264848805,1.2856343169711781,0.0013679890560875513
603399.SH,小金属,s2,419519.8483,0.2393348652091031,0.006304821957332594,1.2165337227434727,0.4916672675260349,1.2855323357336903,0.0013679890560875513
688107.SH,半导体,s3,1149635.9846,0.25986073072956395,-0.001872949262684329,1.1974379228178185,0.5083405126637031,1.2836981631014739,0.0013679890560875513
300110.SZ,化学制药,s2,351117.2557,0.33595933113629944,-0.0,1.2352024208358838,0.4664201264848805,1.2805516434170419,0.0013679890560875513
300578.SZ,通信设备,s2,339834.3344,0.34590481368970605,0.01038184526718128,1.1918490916974356,0.5079933720898777,1.2792039007297324,0.0013679890560875513
002059.SZ,旅游景点,s3,545702.3642,0.34935792937528115,-0.0,1.2314741044585005,0.4664201264848805,1.2777288482845837,0.0013679890560875513
002030.SZ,医疗保健,s4,771895.3176,0.35102881441160116,-0.0,1.2216035564270624,0.4665819237188274,1.2703781270154182,0.0013679890560875513
000048.SZ,农业综合,s4,813983.2538,0.37557016264254395,-0.013460381651414721,1.258032159593327,0.41251913509751864,1.2570268746460307,0.0013679890560875513
002855.SZ,元器件,s2,396242.8487,0.2482860575653837,0.016729898307267333,1.1367376064633208,0.5335698590279002,1.2568422658821319,0.0013679890560875513
000828.SZ,路桥,s3,1115401.7324,0.34379009390289467,-0.0,1.1866040087942535,0.4664201264848805,1.243756654185844,0.0013679890560875513
600822.SH,汽车服务,s3,457782.9996,0.4141742994748354,-0.0,1.1838643306314642,0.4664201264848805,1.241682380063257,0.0013679890560875513
002383.SZ,通信设备,s3,576740.6776,0.33701171233491334,-0.0,1.1795047327290284,0.4664201264848805,1.2383816269906038,0.0013679890560875513
600889.SH,机械基件,s4,561242.0873,0.22831017944945128,-0.0,1.1648548002321344,0.47345962819436116,1.2326195926544246,0.0013679890560875513
600429.SH,乳制品,s4,679129.2194,0.3711934664242281,0.005344665453868269,1.148017559260513,0.48782239976789743,1.2307461142622198,0.0013679890560875513
000037.SZ,火力发电,s1,480401.789,0.22771697802952737,-0.0,1.1685199023216162,0.4664201264848805,1.2300647561389175,0.0013679890560875513
000595.SZ,新型电力,s2,600071.9049,0.2404561259754442,-0.0,1.1652502408255243,0.4664201264848805,1.227589219295547,0.0013679890560875513
600800.SH,化工原料,s2,362984.7856,0.19094955457947996,0.0638751537606761,0.9537957031276127,0.6746982244478696,1.2251842628179588,0.0013679890560875513
002426.SZ,元器件,s4,908501.1196,0.23381184921438825,0.01130077081552867,1.1015488786180225,0.5118293644601003,1.2137398261596974,0.0013679890560875513
300123.SZ,半导体,s2,568139.7724,0.2379533117413316,-0.014095737918886589,1.1494512038245028,0.4593953606502563,1.2103087867819666,0.0013679890560875513
300215.SZ,电气设备,s3,442714.6645,0.21225772867970621,0.012169360869816855,1.0850504120053124,0.5171187975853188,1.205253205936158,0.0013679890560875513
002542.SZ,建筑工程,s4,568926.7725,0.2860434096983332,-0.0002669798093763895,1.1283864519920184,0.46535102779373877,1.1988693469922702,0.0013679890560875513
000488.SZ,造纸,s4,526520.6598,0.246636670664515,0.012848762554022291,1.0669933289619467,0.5178719394941962,1.192151989230654,0.0013679890560875513
600315.SH,日用化工,s5,1398230.0384,0.18949802219683967,0.009791539949948296,1.0767759098253817,0.5056295429917076,1.1902896055405825,0.0013679890560875513
300053.SZ,半导体,s2,816736.7066,0.2159252286472207,-0.0,1.0664642597290954,0.515840583961184,1.1902134320282802,0.0013679890560875513
600289.SH,软件服务,s3,423435.9383,0.3537566545122472,-0.0,1.1030912929119934,0.4779403588433539,1.1892494687717245,0.0013679890560875513
688220.SH,半导体,s5,3666407.2921,0.21460333297016168,-0.0,1.062597815473009,0.515840583961184,1.1872860570629447,0.0013679890560875513
300370.SZ,电器仪表,s3,416390.0759,0.21933786873762628,0.00770204163157082,1.0454378579508226,0.5268267814929255,1.1826117596359047,0.0013679890560875513
688197.SH,化学制药,s3,442886.2035,0.2896379044756233,-0.0,1.0997157730208535,0.4664201264848805,1.1779715479387227,0.0013679890560875513
600185.SH,旅游服务,s5,1247873.8363,0.3537618709405711,-0.0,1.0986013741720464,0.4664201264848805,1.1771278106247134,0.0013679890560875513
300204.SZ,生物制药,s2,433817.4799,0.31132974798343827,-0.005080386278913775,1.1183026549392912,0.4460898957954893,1.1766516179953634,0.0013679890560875513
002123.SZ,互联网,s4,1058013.913,0.3706931164356778,0.0020023877448048003,1.0895577097604918,0.47443852353943494,1.1763515568383225,0.0013679890560875513
300271.SZ,软件服务,s3,536639.9049,0.3384782853271971,0.01004843761575667,1.0451748579470561,0.5181785009265257,1.1758648216426515,0.0013679890560875513
688185.SH,生物制药,s4,1335487.1049,0.3061156168144278,-0.0,1.0963635919303878,0.46643388485581594,1.1754439503721792,0.0013679890560875513
002514.SZ,机械基件,s4,411859.599,0.19871107792884715,-0.0,1.0782796808442874,0.47345962819436116,1.1670715541128214,0.0013679890560875513
600500.SH,塑料,s5,1309811.1114,0.2718782805719383,0.0013266335975774147,1.079448136415012,0.47173252162857165,1.1666485864378735,0.0013679890560875513
300073.SZ,电气设备,s5,1899377.9025,0.20566618514142226,-0.0,1.0817911275772816,0.46838759274873404,1.16588999606466,0.0013679890560875513
600610.SH,化工原料,s5,1205183.9306,0.21091785835075244,-0.0,1.080296606152937,0.46756596747061185,1.164136387471397,0.0013679890560875513
000933.SZ,铝,s5,3790155.7088,0.16327917496042557,0.000726810187789971,1.071538927444284,0.46933057811150264,1.158841772823784,0.0013679890560875513
002726.SZ,食品,s4,638862.9379,0.26296170146848574,-2.944320380132528e-05,1.0728662768890838,0.4663022235965664,1.1575539022821648,0.0013679890560875513
300027.SZ,影视音像,s3,646459.8791,0.42134665374147856,-0.0,1.072721981725819,0.4664201264848805,1.1575339200763315,0.0013679890560875513
301060.SZ,医疗保健,s2,349651.341,0.2998605765530756,-0.0,1.0719403547118376,0.4665819237188274,1.1570646325189107,0.0013679890560875513
600751.SH,水运,s3,878499.3482,0.1880032313340045,-0.0,1.0713407703062638,0.4664201264848805,1.1564881727530445,0.0013679890560875513
688047.SH,半导体,s5,5577910.0,0.19935655955139184,-0.0,1.0180021635377436,0.515840583961184,1.1535216507010513,0.0013679890560875513
002354.SZ,互联网,s4,896785.5144,0.361113130571559,-0.0,1.064173043863146,0.4664201264848805,1.1510613201830309,0.0013679890560875513
600340.SH,园区开发,s3,892328.238,0.2550488396676463,-0.0,1.0634518623758455,0.4664201264848805,1.1505152968883556,0.0013679890560875513
300671.SZ,半导体,s2,702161.4254,0.19460628449358727,-0.0,1.0041079705005576,0.515840583961184,1.1430020336662086,0.0013679890560875513
002437.SZ,化学制药,s3,536743.7445,0.3065823102242113,-0.03713486545418217,1.198163441342142,0.3177166116178752,1.1399216764558777,0.0013679890560875513
600609.SH,汽车配件,s4,654888.3961,0.17437743566006841,-0.0,1.0432688952152047,0.4703888822138003,1.1382391399120437,0.0013679890560875513
300894.SZ,家用电器,s3,519845.1956,0.2242425699800067,-0.0067172320987654325,1.0659442138768036,0.4395215229475572,1.1320367552421244,0.0013679890560875513
002214.SZ,电器仪表,s4,494970.5343,0.2015916048014736,-0.0,1.0036708174480857,0.49598458916884913,1.1276376189652273,0.0013679890560875513
603800.SH,专用机械,s4,565760.0,0.20972085781528638,-0.0,1.0324704515638672,0.46697585315067613,1.127479303046589,0.0013679890560875513
600094.SH,区域地产,s4,827930.6812,0.4638463989689882,-0.0,1.025225840175875,0.4664201264848805,1.1215734854975927,0.0013679890560875513
688110.SH,半导体,s3,1305963.5354,0.18336767389158673,-0.0,0.9712358897739037,0.515840583961184,1.1181138160160475,0.0013679890560875513
300359.SZ,文教休闲,s3,336933.3805,0.2488212511266676,-0.0,1.017357554547806,0.4664201264848805,1.1156162232581437,0.0013679890560875513
002285.SZ,房产服务,s4,476286.1401,0.3489292738364669,0.020038578563814018,0.934747890526567,0.5466629664395405,1.1138242456526344,0.0013679890560875513
300158.SZ,化学制药,s2,387048.1061,0.2393849389665363,0.021581527246088073,0.9243184524052177,0.552841577550887,1.1106058455550603,0.0013679890560875513
002530.SZ,专用机械,s4,696603.1685,0.20033079975199902,-0.0,1.0050052463338366,0.46697585315067613,1.1066847567184925,0.0013679890560875513
000903.SZ,汽车配件,s4,627825.6737,0.1499988991190585,0.010671643421149579,0.9579147376618987,0.513122600694355,1.1059702131955196,0.0013679890560875513
002189.SZ,元器件,s3,454486.735,0.19090336602070926,0.0020161469575508337,0.9882676681451146,0.47464985175652413,1.099822509596873,0.0013679890560875513
300648.SZ,电气设备,s3,425246.616,0.1726859739989195,-0.0,0.9853265198556249,0.46838759274873404,1.0928543956571901,0.0013679890560875513
000016.SZ,家用电器,s4,1170261.4683,0.20000869515202943,-0.0,0.9862190057975984,0.4664201264848805,1.0920405030276645,0.0013679890560875513
300869.SZ,医疗保健,s3,506271.751,0.26984758667687603,-1.537344249630659e-05,0.9841748819063421,0.46652036203261027,1.0905687399049222,0.0013679890560875513
300255.SZ,生物制药,s5,1834445.5125,0.2506779650896389,0.017012367362173014,0.9118165756642677,0.5345585109187587,1.0872978481882916,0.0013679890560875513
300343.SZ,化工原料,s3,427587.6476,0.12813960667705326,0.06186965879389338,0.7700813854949728,0.6746982244478696,1.086089875677916,0.0013679890560875513
603429.SH,广告包装,s4,445812.6453,0.25516504637706594,-0.0,0.9769141495471756,0.4664201264848805,1.0849955797236095,0.0013679890560875513
688567.SH,电气设备,s5,1530074.064,0.17119408034738373,-0.003636043321366571,0.9857495506436067,0.45382735628408255,1.0821507880951426,0.0013679890560875513
688399.SH,医疗保健,s3,368355.533,0.23534082510250576,0.03326369839645172,0.8394346580202181,0.5997836684546837,1.081879298485821,0.0013679890560875513
300061.SZ,互联网,s3,738072.9182,0.32640684844019574,-0.0,0.9626598098570571,0.4664201264848805,1.0742032872728509,0.0013679890560875513
600501.SH,专用机械,s4,750301.92,0.1816530310231193,0.0013891184793042184,0.9485454750839823,0.4725384638646994,1.0681493314825774,0.0013679890560875513
603882.SH,医疗保健,s5,1318433.0507,0.2518816273526384,0.008306953324523317,0.9206698064847372,0.49984643517146427,1.067719514645239,0.0013679890560875513
920305.BJ,软件服务,s2,364960.9766,0.2986597936702111,-0.0,0.941937167947274,0.4779403588433539,1.0672359287498716,0.0013679890560875513
000592.SZ,林业,s5,571807.144,0.09626748379697278,-0.0,0.9522429775077748,0.4664201264848805,1.066316460975179,0.0013679890560875513
000710.SZ,医疗保健,s3,447911.6962,0.25497464601985403,0.0030580430473139525,0.9366266319776491,0.4788276056187999,1.063886953517371,0.0013679890560875513
000078.SZ,医药商业,s3,597264.9793,0.20561345754678328,0.043517723110034365,0.7706625706314965,0.6406832699303732,1.0607763904702627,0.0013679890560875513
688707.SH,电气设备,s3,609979.5058,0.29457785015415305,-0.14856677216225114,1.5374332183987414,-0.1265358287520227,1.0604368578415102,0.0013679890560875513
002678.SZ,文教休闲,s4,580638.1539,0.22110909690640954,0.0026419045970506416,0.9328236502569427,0.4769994161825758,1.059623462728808,0.0013679890560875513
000520.SZ,水运,s2,436207.9691,0.1442390228078373,-0.0,0.9433337909244717,0.4664201264848805,1.0595711083881323,0.0013679890560875513
600230.SH,化工原料,s3,401128.2235,0.1528759277224526,0.010504902714364649,0.8966990902542412,0.5096319865030315,1.0569795960394266,0.0013679890560875513
000799.SZ,白酒,s2,1448208.4639,0.12939393890984296,-0.0,0.9385045921560784,0.4664201264848805,1.055914809566555,0.0013679890560875513
600624.SH,化学制药,s3,425950.5326,0.23450139859684405,-0.0,0.9384456893407391,0.4664201264848805,1.0558702128736785,0.0013679890560875513
300222.SZ,电气设备,s4,718353.579,0.15523787064833983,-0.0,0.9342921453961028,0.46838759274873404,1.054215082565016,0.0013679890560875513
300244.SZ,医疗保健,s4,855596.8479,0.25028463710851406,0.0030604658011721703,0.9229055233735409,0.47883730733738616,1.0535057281336038,0.0013679890560875513
605376.SH,小金属,s3,862756.8,0.1397573152252587,-0.0,0.9335770140613402,0.4664201264848805,1.0521840254665216,0.0013679890560875513
002642.SZ,软件服务,s3,465752.5404,0.28715721483907186,0.00487349729941239,0.9018772351916214,0.49745587799910906,1.0516812748957096,0.0013679890560875513
002547.SZ,汽车配件,s3,447838.6957,0.1345213910793005,-0.0,0.926692997953412,0.4703888822138003,1.0499768139601071,0.0013679890560875513
000631.SZ,综合类,s4,663492.3063,0.2518902373001621,0.015309266413969734,0.865685955070183,0.5277248248579375,1.047197338498063,0.0013679890560875513
300249.SZ,IT设备,s4,562943.6563,0.26403787796017025,-0.006898298538711416,0.9533679538490298,0.4387964572790779,1.0462536836614547,0.0013679890560875513
002587.SZ,元器件,s2,339454.5053,0.16795506856516088,-0.0,0.9237998216576437,0.4665763570660387,1.0448997712742072,0.0013679890560875513
688303.SH,电气设备,s5,3955759.3551,0.15430315645251574,-0.0036537488675210364,0.9363681923355688,0.4537564558805505,1.0447093316707656,0.0013679890560875513
688176.SH,化学制药,s3,443460.0,0.2264570362442493,-0.0,0.9149165416539353,0.4664201264848805,1.038055747351357,0.0013679890560875513
600172.SH,矿物制品,s3,556683.2077,0.19295128976450288,-0.0,0.7056134872757206,0.6742684770624877,1.036954357235316,0.0013679890560875513
002677.SZ,家用电器,s3,458696.6694,0.17484102528702114,-0.0,0.9126054867601956,0.4664201264848805,1.0363059938850292,0.0013679890560875513
002256.SZ,新型电力,s1,420292.2817,0.1883969727547743,-0.03848039373181344,1.0636390848669777,0.3123285542817422,1.0339907305005316,0.0013679890560875513
688031.SH,软件服务,s3,524006.2862,0.28298440460425633,-0.0,0.8960878478626325,0.4779403588433539,1.0325223410440225,0.0013679890560875513
300288.SZ,软件服务,s3,446420.592,0.2828925610737111,-0.0,0.8958192125252921,0.4779403588433539,1.0323189509757196,0.0013679890560875513
000927.SZ,仓储物流,s4,1482336.642,0.22213652911527912,-0.0,0.9066677532848431,0.4664201264848805,1.0318103976277655,0.0013679890560875513
002167.SZ,小金属,s2,652274.9186,0.12923904236575812,0.0005943488480701401,0.9020294298309454,0.46880014756976185,1.0301005843260969,0.0013679890560875513
600187.SH,水务,s3,642284.879,0.10444349071264775,-0.0,0.9028586056712162,0.4664201264848805,1.0289264032844236,0.0013679890560875513
300376.SZ,电气设备,s4,770647.5976,0.14349687083616838,-0.0003553300728589577,0.9004183923481803,0.46696470269309964,1.0274911722903288,0.0013679890560875513
600691.SH,农药化肥,s2,458564.5167,0.198287125382724,-0.0,0.8974754958026512,0.4664201264848805,1.0248507254726769,0.0013679890560875513
300527.SZ,专用机械,s4,778603.0022,0.18581720029197638,-0.024486781092818075,0.9947899442514041,0.3689205519735745,1.0247105622205892,0.0013679890560875513
603167.SH,水运,s2,403933.4171,0.12844491826084176,-0.0,0.8971372370923081,0.4664201264848805,1.0245946219276933,0.0013679890560875513
300473.SZ,汽车配件,s3,383773.6227,0.12564472214474692,-0.0034923101611443142,0.9053269040575231,0.45640421336913567,1.0232119284482295,0.0013679890560875513
603803.SH,通信设备,s2,396611.3447,0.22903956142461118,0.01138364405898603,0.8487082943369946,0.5120049929671551,1.022441305565226,0.0013679890560875513
300688.SZ,文教休闲,s3,439371.093,0.20526379455024496,-0.0,0.8899553088847163,0.4664201264848805,1.0191570168711492,0.0013679890560875513
603333.SH,电气设备,s2,371673.4964,0.13905114141075672,-0.0,0.8869471942236151,0.46838759274873404,1.0183691177410834,0.0013679890560875513
002599.SZ,广告包装,s3,444584.215,0.22449471428148346,-0.0,0.8872057622506357,0.4664201264848805,1.0170752710991888,0.0013679890560875513
300459.SZ,互联网,s5,1754389.6586,0.2993313724527853,-0.0,0.8834661031000761,0.4664201264848805,1.0142438880890745,0.0013679890560875513
688699.SH,半导体,s1,380273.3312,0.1363492739284822,-0.0,0.8337106480905467,0.515840583961184,1.0139902536572136,0.0013679890560875513
002165.SZ,化工原料,s4,876441.6457,0.14262186684903053,-0.0,0.8805360284929344,0.46756596747061185,1.0128930032735481,0.0013679890560875513
600198.SH,通信设备,s4,1061133.2824,0.2278015960109408,0.007692240612700847,0.8499469252952612,0.49722307143489436,1.0121873649550222,0.0013679890560875513
601933.SH,超市连锁,s5,5027570.4941,0.3120864701181939,-0.0,0.8797593978470817,0.4664201264848805,1.011437455242044,0.0013679890560875513
002581.SZ,生物制药,s2,552858.4211,0.23163636738813909,-0.0,0.8785174554012223,0.46643388485581594,1.0105075684841796,0.0013679890560875513
003015.SZ,元器件,s2,369883.7338,0.15102242437710928,-0.0,0.8742731260208847,0.4665763570660387,1.0074019569207193,0.0013679890560875513
300821.SZ,化工原料,s4,866400.0,0.14004918127604704,-0.0,0.873011118979266,0.46756596747061185,1.0071957190848388,0.0013679890560875513
600658.SH,园区开发,s2,446315.433,0.18945528823499583,-0.0,0.8715957162559524,0.4664201264848805,1.0052565418415156,0.0013679890560875513
300135.SZ,石油加工,s2,345600.0,0.2731841292502611,-0.0,0.8707955823648343,0.4664201264848805,1.0046507418437298,0.0013679890560875513
600288.SH,元器件,s2,366038.4,0.1491663387479493,-0.0,0.8688442168079906,0.4665763570660387,1.0032916033590749,0.0013679890560875513
000547.SZ,通信设备,s4,1090155.3595,0.22635874619028,0.003253034502199706,0.8515707373722058,0.479446635630513,0.9999578374635167,0.0013679890560875513
601908.SH,电气设备,s3,584333.8924,0.130393794355986,-0.0,0.861625112932497,0.46838759274873404,0.9991971804436245,0.0013679890560875513
603123.SH,多元金融,s2,662951.432,0.1959485343035464,-0.0,0.8599895101498798,0.4664201264848805,0.9964692129814247,0.0013679890560875513
601568.SH,化工原料,s5,1557111.1118,0.13245697702266038,-0.0,0.8508044993223713,0.46756596747061185,0.9903825703252289,0.0013679890560875513
000897.SZ,区域地产,s2,370355.3416,0.4041440237991553,-0.0,0.8506009362926166,0.4664201264848805,0.9893609051281065,0.0013679890560875513
600815.SH,工程机械,s2,452394.0924,0.15705922530148436,-0.0,0.8502013110511355,0.4664201264848805,0.9890583395536549,0.0013679890560875513
301090.SZ,化工原料,s5,1030046.6851,0.13554686511306982,-0.0046925931617584115,0.8660197987960893,0.44877486405715483,0.9876752459101252,0.0013679890560875513
002470.SZ,农药化肥,s3,548766.6329,0.18109250951054456,-0.0,0.8471825529264676,0.4664201264848805,0.9867727674943539,0.0013679890560875513
603660.SH,IT设备,s2,343504.3661,0.31730266841300936,-0.09473547360040412,1.2247975541167757,0.08705971317324601,0.9854512753403882,0.0013679890560875513
002607.SZ,文教休闲,s5,1874889.4143,0.1890134483507527,-0.0,0.8424242829400418,0.4664201264848805,0.9831701705049772,0.0013679890560875513
300199.SZ,化学制药,s4,1134965.1168,0.16698107438156057,0.03673760564417426,0.6925902851625456,0.6135328471119966,0.9811098282173,0.0013679890560875513
000795.SZ,矿物制品,s5,1201705.1492,0.16712280057196302,-0.0,0.6300671219951637,0.6742684770624877,0.9797564452012136,0.0013679890560875513
000700.SZ,汽车配件,s4,606808.1721,0.10292495080063999,-0.0009910943271634388,0.8355805508994572,0.4664201264848805,0.9779886216404009,0.0013679890560875513
600203.SH,元器件,s3,499295.965,0.13746920107651264,-0.0,0.8346309792982042,0.4665763570660387,0.9773879646834196,0.0013679890560875513
002408.SZ,化工原料,s5,1327607.1103,0.12543340966303684,-1.8560998791149042e-05,0.8302855341206413,0.46749164147734573,0.9747909101058432,0.0013679890560875513
688302.SH,生物制药,s2,386952.957,0.21526146105050062,-0.0,0.8306221005317842,0.46643388485581594,0.9742448802067161,0.0013679890560875513
300499.SZ,专用机械,s4,567457.0805,0.12768367818943688,0.01092462784442404,0.7781361070281746,0.51072262694966,0.9680385503149209,0.0013679890560875513
603758.SH,汽车配件,s3,454154.9457,0.09676835176699317,-0.0,0.8162682310583131,0.4703888822138003,0.966371652020203,0.0013679890560875513
002819.SZ,电器仪表,s4,750736.812,0.10810993216523719,0.020365434535135937,0.7034337558979258,0.577536296981151,0.9620658461897635,0.0013679890560875513
300741.SZ,食品,s4,973090.4,0.17460422152148905,-0.0,0.814388611447347,0.4664201264848805,0.9619437108877485,0.0013679890560875513
002009.SZ,工程机械,s3,512042.8725,0.19566096512622,-0.05650820808900446,1.0374992671677805,0.24013765423413605,0.9595422547460097,0.0013679890560875513
002624.SZ,互联网,s5,2337661.9268,0.2731114476145297,-0.0,0.8067748183449565,0.4664201264848805,0.9561791308646185,0.0013679890560875513
600158.SH,文教休闲,s5,811748.0547,0.1747835751044926,-0.0,0.8008029866209179,0.4664201264848805,0.9516577180293946,0.0013679890560875513
603767.SH,汽车配件,s3,412023.0525,0.09303457461356021,-0.003859226853583568,0.8104277354448712,0.45493492564823595,0.950249126495303,0.0013679890560875513
603106.SH,IT设备,s3,402361.96,0.2137859218408544,-0.0,0.7973034712736993,0.4664201264848805,0.9490081534838489,0.0013679890560875513
000516.SZ,医疗保健,s5,1195742.4562,0.19811957358726828,0.006536636765329719,0.7657504418627893,0.4927573480949497,0.9450591439627244,0.0013679890560875513
000993.SZ,水力发电,s1,436885.6881,0.17567105028591012,-0.0,0.7912881728475875,0.4664201264848805,0.944453830996488,0.0013679890560875513
688381.SH,半导体,s2,542025.0,0.08712840784066728,0.018636003172085646,0.6652098048384756,0.5904669261026686,0.9429156832681804,0.0013679890560875513
002650.SZ,食品,s3,564480.098,0.16598025196774946,-1.7361111111111112e-07,0.7891643853587514,0.46641943127346325,0.9428453356816469,0.0013679890560875513
002925.SZ,元器件,s4,1088418.4976,0.11539203950723738,0.006831326366425566,0.7610637928116878,0.49393184171548493,0.9424000093157882,0.0013679890560875513
002552.SZ,元器件,s3,527019.2303,0.07324991772722184,0.06214247732094997,0.5783739922550482,0.6746982244478696,0.9409437448997836,0.0013679890560875513
603868.SH,家用电器,s5,1501948.8,0.13126794275094913,-0.0,0.785157536354303,0.4664201264848805,0.9398121833731551,0.0013679890560875513
600586.SH,玻璃,s3,690095.91,0.09204021221735473,-0.0,0.7851038810881269,0.4664201264848805,0.9397715597219244,0.0013679890560875513
300210.SZ,专用机械,s3,432892.638,0.12471246819979544,-0.0,0.7838273812731478,0.46697585315067613,0.9392258455895444,0.0013679890560875513
600491.SH,建筑工程,s4,582837.7809,0.16839511419547185,-0.0,0.7839226726696188,0.4664201264848805,0.9388772393272256,0.0013679890560875513
603601.SH,玻璃,s1,337145.0234,0.09142267919079915,-0.0013649331006217523,0.785094524032763,0.46095436413086843,0.9356262193446517,0.0013679890560875513
002614.SZ,家用电器,s2,377826.9117,0.1293822152750521,-1.2563579483223359e-05,0.7796584664474058,0.46636981666402577,0.9356106187799016,0.0013679890560875513
300082.SZ,化工原料,s3,399897.7416,0.1074949657627713,-0.0,0.7777925160538479,0.46756596747061185,0.9351034979182451,0.0013679890560875513
300715.SZ,其他建材,s3,381457.9289,0.17352006224846117,0.017807291637817902,0.704432155692566,0.5377279614377909,0.9326819402564921,0.0013679890560875513
300572.SZ,电器仪表,s3,413553.7945,0.11344774708717936,-0.0,0.7458567415847233,0.49598458916884913,0.9324405796686032,0.0013679890560875513
000881.SZ,化工原料,s4,616417.6314,0.10609043560868918,-0.0,0.7736843722411433,0.46756596747061185,0.9319931265913138,0.0013679890560875513
600881.SH,综合类,s3,519826.1741,0.2132800886249227,-0.0,0.772908247869583,0.4664201264848805,0.9305379618718637,0.0013679890560875513
300287.SZ,软件服务,s4,753518.7492,0.23594663273388292,-0.0,0.7585059448247609,0.4779403588433539,0.9283558790544887,0.0013679890560875513
300672.SZ,半导体,s3,1387963.1754,0.09689699670486003,0.0008077630213801076,0.7172523517822855,0.5190752045526337,0.9282659726838356,0.0013679890560875513
002596.SZ,水泥,s2,380996.732,0.2445375639442787,-0.0,0.766717458430531,0.4664201264848805,0.9258507710528013,0.0013679890560875513
601168.SH,铜,s5,3574500.0,-0.04019567936336274,-0.0,0.763830683677724,0.4664201264848805,0.9236651266771901,0.0013679890560875513
600053.SH,多元金融,s1,610858.9872,0.16275822903964224,-0.0,0.7629103931117714,0.4664201264848805,0.9229683532633842,0.0013679890560875513
002176.SZ,小金属,s3,1167126.6974,0.08137328396655504,-0.0,0.7628081657891214,0.4664201264848805,0.9228909545773362,0.0013679890560875513
605318.SH,其他建材,s3,366122.9295,0.16158313532726074,0.025207826589639763,0.6597750434295141,0.5673627950576902,0.9213082233451378,0.0013679890560875513
300177.SZ,通信设备,s3,695798.0767,0.19371982744017624,-0.0,0.7603868742549832,0.4664201264848805,0.9210577383840193,0.0013679890560875513
600798.SH,水运,s1,354721.0551,0.08152680748394767,-0.0,0.7599053336463779,0.4664201264848805,0.9206931527779539,0.0013679890560875513
300466.SZ,电器仪表,s4,561235.3436,0.1080921305733925,-0.0,0.7301919708566705,0.49598458916884913,0.9205804170411876,0.0013679890560875513
000599.SZ,汽车配件,s2,363457.7492,0.07580160138934669,4.101408929830178e-05,0.7548880884071101,0.4705531197615371,0.9200236650297929,0.0013679890560875513
002757.SZ,专用机械,s4,518229.6714,0.11597311715545466,-0.0,0.75826544455323,0.46697585315067613,0.9198723081625962,0.0013679890560875513
600605.SH,房产服务,s4,707342.449,0.2796227702091293,-0.0,0.7584116321964283,0.4664201264848805,0.9195622366336478,0.0013679890560875513
600560.SH,电气设备,s2,329653.467,0.09372374893942886,-0.0,0.7543680207641331,0.46838759274873404,0.9179903387895417,0.0013679890560875513
688084.SH,专用机械,s3,435342.2658,0.11446701626431743,-0.0,0.7538602140644065,0.46697585315067613,0.9165370055963653,0.0013679890560875513
002957.SZ,专用机械,s4,597635.0491,0.11392189434436065,-0.0,0.7522657739335686,0.46697585315067613,0.9153298178513477,0.0013679890560875513
000566.SZ,化学制药,s4,661656.2143,0.16997135906348726,-0.0,0.7497002345905704,0.4664201264848805,0.9129666346863733,0.0013679890560875513
