trade_date,ew_ret,ew_cum,ew_MA200,ew_slope_21,mkt_ret_252,mkt_ret_21,mkt_TS_mom,mkt_vol_60,mkt_vol_60_med252,breadth,mkt_disp,mkt_disp_med252
2018-05-07,0.01880999957726925,-0.07729305320796058,,,,-0.029607748061468833,,0.017957460606650277,,0.0,0.11216380615406056,
2018-05-08,0.007838164075943056,-0.06945488913201753,,,,-0.013471371301911002,,0.01765649099027128,,0.0,0.10894704638142996,
2018-05-09,0.0013260632555559288,-0.0681288258764616,,,,-0.007646441522777718,,0.016725728095029407,,0.0,0.1069626249901118,
2018-05-10,0.006131414956355856,-0.061997410920105744,,,,-0.005332748281517618,,0.016699198357601336,,0.0,0.10554598587296582,
2018-05-11,-0.012168668430957933,-0.07416607935106367,,,,-0.019183277341437276,,0.016740844231084333,,0.0,0.10111293836398542,
2018-05-14,-0.0066636363002071305,-0.08082971565127081,,,,-0.033648000980949125,,0.01477692094104576,,0.0,0.10158913093741224,
2018-05-15,0.012129310055369883,-0.06870040559590093,,,,-0.015976768976493683,,0.01483576807041594,,0.0,0.10191969146084821,
2018-05-16,-0.004519151188650971,-0.0732195567845519,,,,-0.017156602320688948,,0.014776085726074794,,0.0,0.10477250442761182,
2018-05-17,-0.0019455464812955018,-0.0751651032658474,,,,-0.011529365833706931,,0.014005543695869895,,0.0,0.1050855435383603,
2018-05-18,0.005307835667060879,-0.06985726759878652,,,,0.018040899941274256,,0.01363847499505778,,0.0,0.10417714582797766,
2018-05-21,0.013992985856852316,-0.0558642817419342,,,,0.020731230939637853,,0.013734500584476679,,0.0,0.10386078691700058,
2018-05-22,0.006062177352509861,-0.04980210438942434,,,,0.02386224650675017,,0.013746385810472913,,0.0,0.11357192463928285,
2018-05-23,-0.011009770905301745,-0.060811875294726085,,,,0.03916774771079332,,0.013665575988728876,,0.0,0.10940098243325658,
2018-05-24,-0.0015764684305194922,-0.06238834372524558,,,,0.044974920867534816,,0.013662087116612834,,0.0,0.10739897073160455,
2018-05-25,-0.00828872405318592,-0.0706770677784315,,,,0.012799859411449338,,0.01335901148423755,,0.0,0.10987389020919582,
2018-05-28,-0.00973697061484606,-0.08041403839327756,,,,-0.0017701602821454908,,0.013420594861125944,,0.0,0.11767026639133846,
2018-05-29,-0.008707485044245991,-0.08912152343752355,,,,0.010891290801696688,,0.013471376136373172,,0.0,0.1139767528207133,
2018-05-30,-0.04151443272136429,-0.13063595615888784,,,,-0.03131260294630066,,0.014363298645489448,,0.0,0.11317596385083312,
2018-05-31,0.018061638206148686,-0.11257431795273916,,,,-0.007120577585837909,,0.01455405490235913,,0.0,0.11823574783168311,
2018-06-01,-0.009990861346556412,-0.12256517929929557,,,,-0.02817374618637736,,0.014571720407293903,,0.0,0.11482456276992309,
2018-06-04,-0.002854773809101045,-0.12541995310839663,,,,-0.02931690032316679,,0.014481040697129481,,0.0,0.11263581076705101,
2018-06-05,0.016848590515937387,-0.10857136259245924,,,,-0.03127830938449865,,0.014646604192872661,,0.0,0.11168417863197935,
2018-06-06,0.0029465690171534033,-0.10562479357530584,,,,-0.03616990444328831,,0.014583273970985406,,0.0,0.11331297041695422,
2018-06-07,-0.008923802772949437,-0.11454859634825527,,,,-0.04641977047179367,,0.014435368196516253,,0.0,0.11279034507058973,
2018-06-08,-0.011322749242192141,-0.1258713455904474,,,,-0.06387393467034166,,0.014333031856606426,,0.0,0.11542393979503605,
2018-06-11,-0.007628728432636483,-0.1335000740230839,,,,-0.05933399467202022,,0.014344276953641776,,0.0,0.11442707941019468,
2018-06-12,0.007303781989607696,-0.1261962920334762,,,,-0.04536657638220539,,0.014339098059322998,,0.0,0.11162683965480585,
2018-06-13,-0.019410378864319934,-0.14560667089779614,,,,-0.0769062653018952,,0.014494271078062637,,0.0,0.11446545390760206,
2018-06-14,-0.004096800203491789,-0.14970347110128793,,,,-0.07648391431673603,,0.014497725600430245,,0.0,0.11257864164489988,
2018-06-15,-0.025795656640528644,-0.17549912774181659,,,,-0.10033402447596917,,0.014811881900782415,,0.0,0.11861996913754434,
2018-06-19,-0.07778117525272564,-0.25328030299454224,,,,-0.18342303539575566,,0.017728328334854652,,0.0,0.13465261151441404,
2018-06-20,0.010865001662728918,-0.24241530133181333,,,,-0.18655101958987907,,0.01782069657972816,,0.0,0.13819663598041934,
2018-06-21,-0.029082102542549195,-0.2714974038743625,,,,-0.22169529948493813,,0.018120243812446764,,0.0,0.14713941699539196,
2018-06-22,0.015384689032411285,-0.2561127148419512,,,,-0.1953008395472251,,0.016727805814636815,,0.0,0.14375898161699863,
2018-06-25,-0.0029453709419553858,-0.2590580857839066,,,,-0.196669742058661,,0.016570744234120225,,0.0,0.1427444364432129,
2018-06-26,0.011244033986625091,-0.2478140517972815,,,,-0.17713698401885,,0.016210498503526457,,0.0,0.1377881098764235,
2018-06-27,-0.004661812473287674,-0.2524758642705692,,,,-0.1720618258772916,,0.01620935795894465,,0.0,0.13750556080979037,
2018-06-28,-0.011253852409773214,-0.2637297166803424,,,,-0.17460819324281882,,0.016149655189145913,,0.0,0.13657806199028075,
2018-06-29,0.029675186993803417,-0.23405452968653898,,,,-0.1034185735276511,,0.016524170058160464,,0.0,0.13467172026813054,
2018-07-02,-0.014221253416550436,-0.2482757831030894,,,,-0.13570146515035023,,0.016554668088290675,,0.0,0.13445687528670383,
2018-07-03,0.015006073747293468,-0.23326970935579594,,,,-0.11070453005650036,,0.016709104446690486,,0.0,0.13308556481190864,
2018-07-04,-0.020119309011440926,-0.2533890183672369,,,,-0.12796906525884025,,0.01685462600380953,,0.0,0.12994003373181992,
2018-07-05,-0.02844814669604003,-0.2818371650632769,,,,-0.17326580247081763,,0.017138775835196983,,0.0,0.13152171798630494,
2018-07-06,0.0043301769432375955,-0.27750698812003927,,,,-0.17188219454473344,,0.017156410609549783,,0.0,0.1313500520720638,
2018-07-09,0.02208135313881593,-0.25542563498122334,,,,-0.14087703863296808,,0.017415878681949198,,0.0,0.13108154243656656,
2018-07-10,0.009319536902283638,-0.2461060980789397,,,,-0.12023475248849233,,0.0174914395949967,,0.0,0.1322938357517231,
2018-07-11,-0.02566964183998792,-0.2717757399189276,,,,-0.13827566589584375,,0.017729895624397324,,0.0,0.13653234740695708,
2018-07-12,0.0268257809902713,-0.24494995892865631,,,,-0.11875366689518016,,0.01815026615623484,,0.0,0.13415278865381539,
2018-07-13,0.0025431821801909136,-0.2424067767484654,,,,-0.0968001058506693,,0.017947348639685317,,0.0,0.12962840877959111,
2018-07-16,-0.0006389717917513955,-0.2430457485402168,,,,-0.09334227743892891,,0.017856827415248192,,0.0,0.13155268184357868,
2018-07-17,0.0028283118704622145,-0.2402174366697546,,,,-0.06471830892793805,,0.0178562753773921,,0.0,0.13348611265797236,
